#seq	f_pos	f_neg	mean_hydropathy mean_net_charge kappa
insJ.txt 0.196532 0.115607 0.449454 0.087860 0.138797
insJK.txt 0.175824 0.118681 0.432527 0.063805 0.157849
insK.txt 0.171141 0.114094 0.424385 0.063980 0.178760
insL-3.txt 0.135135 0.124324 0.475315 0.015665 0.183702
insL-2.txt 0.135135 0.124324 0.475315 0.015665 0.183702
insL-1.txt 0.135135 0.124324 0.475315 0.015665 0.183702
insN-2.txt 0.238636 0.136364 0.408965 0.102278 0.202238
insN-1.txt 0.164179 0.111940 0.431343 0.051569 0.204792
insO-2.txt 0.151515 0.070707 0.460999 0.086250 0.169994
insO-1.txt 0.127660 0.070922 0.440977 0.070999 0.168975
intA.txt 0.147700 0.113801 0.452139 0.037848 0.174151
intB.txt 0.154040 0.121212 0.444809 0.042347 0.129801
intD.txt 0.196382 0.139535 0.425179 0.064630 0.142126
intE.txt 0.168000 0.104000 0.438430 0.070325 0.158047
intF.txt 0.154506 0.098712 0.454888 0.060760 0.163101
intG.txt 0.097826 0.065217 0.455435 0.055812 0.204596
intQ.txt 0.140704 0.097990 0.452150 0.047082 0.117159
intR.txt 0.160584 0.092457 0.446959 0.074104 0.203151
intS.txt 0.158442 0.124675 0.456999 0.037980 0.171936
intZ.txt 0.164733 0.097448 0.459680 0.071125 0.174992
iraD.txt 0.076923 0.100000 0.482222 0.012641 0.232231
iraM.txt 0.102804 0.056075 0.521391 0.049712 0.111503
iraP.txt 0.139535 0.197674 0.449096 0.055603 0.193608
iroK.txt 0.142857 0.095238 0.555026 0.047669 0.122612
iscA.txt 0.102804 0.149533 0.488577 0.045263 0.204053
iscR.txt 0.117284 0.117284 0.471536 0.003943 0.185519
iscS.txt 0.116337 0.136139 0.469637 0.012226 0.188636
iscU.txt 0.117188 0.171875 0.460503 0.051591 0.196855
iscX.txt 0.075758 0.272727 0.442256 0.193598 0.224031
ispA.txt 0.103679 0.133779 0.486548 0.024821 0.218609
ispB.txt 0.077399 0.142415 0.489405 0.059248 0.201608
ispD.txt 0.097458 0.118644 0.480697 0.009536 0.149544
ispE.txt 0.091873 0.127208 0.493365 0.030588 0.198050
ispF.txt 0.106918 0.125786 0.509853 0.010131 0.160205
ispG.txt 0.126344 0.137097 0.482527 0.007862 0.155252
ispH.txt 0.117089 0.151899 0.480802 0.030533 0.148963
ispU.txt 0.114625 0.122530 0.456039 0.000467 0.232124
ivbL.txt 0.062500 0.000000 0.630903 0.062469 0.428099
ivy.txt 0.082803 0.089172 0.488606 0.002161 0.153831
katE.txt 0.107570 0.142098 0.444710 0.025603 0.164598
katG.txt 0.104683 0.136364 0.458632 0.027349 0.154221
kbaY.txt 0.094406 0.132867 0.498563 0.030527 0.187371
kbaZ.txt 0.077465 0.126761 0.480595 0.040142 0.192856
kbl.txt 0.103015 0.125628 0.494500 0.016971 0.155341
kch.txt 0.076739 0.088729 0.546896 0.005852 0.183589
kdgK.txt 0.100324 0.139159 0.478317 0.036151 0.172725
kdgR.txt 0.125475 0.148289 0.469075 0.019196 0.164546
kdgT.txt 0.061162 0.048930 0.605505 0.014253 0.193961
kdpA.txt 0.043088 0.043088 0.585677 0.002277 0.137644
kdpB.txt 0.093842 0.092375 0.539769 0.002999 0.174703
kdpC.txt 0.068421 0.068421 0.509474 0.001289 0.164833
kdpD.txt 0.108501 0.120805 0.489983 0.006243 0.175246
kdpE.txt 0.124444 0.142222 0.483654 0.010196 0.202988
kdpF.txt 0.000000 0.034483 0.709962 0.034494 0.646548
kdsA.txt 0.112676 0.119718 0.496909 0.002367 0.152019
kdsB.txt 0.104839 0.149194 0.483916 0.037702 0.161187
kdsC.txt 0.101064 0.132979 0.526537 0.029960 0.156384
kdsD.txt 0.094512 0.109756 0.524763 0.006311 0.205289
kduD.txt 0.083004 0.102767 0.516425 0.017099 0.146628
kduI.txt 0.086331 0.118705 0.478897 0.022511 0.166750
kefB.txt 0.088186 0.098170 0.550490 0.005220 0.178311
kefC.txt 0.088710 0.104839 0.550735 0.011986 0.195500
kefF.txt 0.062500 0.102273 0.474684 0.019774 0.229682
kefG.txt 0.097826 0.092391 0.472162 0.014268 0.160147
kgtP.txt 0.078704 0.048611 0.568570 0.032371 0.211935
kilR.txt 0.164384 0.095890 0.458295 0.077927 0.247898
kptA.txt 0.146739 0.114130 0.471196 0.040132 0.154379
kup.txt 0.075563 0.064309 0.564648 0.016876 0.169047
lacA.txt 0.098522 0.113300 0.475369 0.005575 0.125655
lacI.txt 0.083333 0.088889 0.503519 0.001098 0.199200
lacY.txt 0.057554 0.040767 0.601412 0.018492 0.184357
lacZ.txt 0.083984 0.123047 0.451953 0.031482 0.154465
lafU.txt 0.131474 0.123506 0.449491 0.012791 0.137373
lamB.txt 0.082960 0.121076 0.442701 0.034988 0.164089
lapA.txt 0.098039 0.058824 0.575599 0.041273 0.172279
lapB.txt 0.128535 0.141388 0.459440 0.008317 0.146522
ldcA.txt 0.075658 0.095395 0.501754 0.009893 0.173871
ldcC.txt 0.089762 0.126227 0.478978 0.028961 0.179501
ldhA.txt 0.100304 0.130699 0.488821 0.025788 0.185683
ldrA.txt 0.085714 0.028571 0.584444 0.064001 0.430790
ldrB.txt 0.085714 0.028571 0.569206 0.064001 0.430790
ldrC.txt 0.085714 0.028571 0.584444 0.064001 0.430790
ldrD.txt 0.085714 0.057143 0.576190 0.035437 0.398641
lepA.txt 0.120200 0.143573 0.477741 0.019814 0.167488
lepB.txt 0.108025 0.108025 0.482682 0.001967 0.122213
leuA.txt 0.103250 0.133843 0.479159 0.023984 0.160480
leuB.txt 0.096419 0.132231 0.487389 0.030948 0.190773
leuC.txt 0.098712 0.118026 0.480711 0.012629 0.162148
leuD.txt 0.089552 0.129353 0.480542 0.032883 0.181746
leuE.txt 0.080189 0.033019 0.591771 0.047943 0.267466
leuL.txt 0.142857 0.000000 0.546429 0.160018 0.475923
leuO.txt 0.082803 0.111465 0.475690 0.019039 0.178123
leuS.txt 0.110465 0.144186 0.459160 0.029589 0.163367
lexA.txt 0.128713 0.138614 0.473212 0.003866 0.216786
lfhA.txt 0.087719 0.098246 0.516082 0.007594 0.183549
lgoD.txt 0.091176 0.105882 0.500425 0.009015 0.156797
lgoR.txt 0.108553 0.118421 0.452449 0.002549 0.161271
lgoT.txt 0.075055 0.050773 0.562938 0.026335 0.154152
lgt.txt 0.072165 0.054983 0.549370 0.021321 0.257130
lhgO.txt 0.104265 0.092417 0.490521 0.017496 0.138247
lhr.txt 0.112484 0.119636 0.480711 0.002666 0.174628
ligA.txt 0.116244 0.147541 0.484815 0.025830 0.150159
ligB.txt 0.116071 0.101786 0.464365 0.017488 0.143202
ligT.txt 0.119318 0.079545 0.473927 0.046480 0.198737
lipA.txt 0.137072 0.130841 0.463378 0.013762 0.144372
lipB.txt 0.093897 0.112676 0.480230 0.012391 0.209635
lit.txt 0.097643 0.124579 0.471904 0.019728 0.200806
livF.txt 0.105485 0.126582 0.489311 0.016069 0.133096
livG.txt 0.098039 0.101961 0.483617 0.002504 0.137106
livH.txt 0.051948 0.048701 0.603680 0.004609 0.162416
livJ.txt 0.103542 0.117166 0.478959 0.011254 0.187377
livK.txt 0.102981 0.119241 0.474797 0.013159 0.158415
livM.txt 0.080000 0.056471 0.587660 0.024525 0.164235
lldD.txt 0.101010 0.106061 0.504068 0.001597 0.150515
lldP.txt 0.050817 0.039927 0.601089 0.012339 0.180545
lldR.txt 0.127907 0.139535 0.459044 0.001409 0.180718
lnt.txt 0.082031 0.062500 0.530339 0.020301 0.169517
loiP.txt 0.091270 0.107143 0.477293 0.011432 0.178915
lolA.txt 0.098039 0.102941 0.445316 0.001509 0.167064
lolB.txt 0.115942 0.101449 0.428449 0.015503 0.188192
lolC.txt 0.077694 0.080201 0.535450 0.001861 0.122866
lolD.txt 0.111588 0.107296 0.479733 0.011305 0.165498
lolE.txt 0.084541 0.074879 0.545679 0.013591 0.185457
lomR_1.txt 0.137255 0.078431 0.465577 0.058236 0.113720
lomR_2.txt 0.053571 0.125000 0.472024 0.067069 0.161924
lon.txt 0.140306 0.151786 0.465292 0.007361 0.167922
lpcA.txt 0.109375 0.130208 0.493113 0.012496 0.112497
lpd.txt 0.113924 0.135021 0.498781 0.014782 0.157594
lplA.txt 0.112426 0.133136 0.463577 0.015476 0.140303
lplT.txt 0.055416 0.032746 0.599748 0.024768 0.190189
lpoA.txt 0.076696 0.088496 0.469813 0.010878 0.147736
lpoB.txt 0.065728 0.070423 0.476161 0.000297 0.221188
lpp.txt 0.141026 0.102564 0.465100 0.038050 0.125586
lptA.txt 0.113514 0.097297 0.450631 0.020080 0.138045
lptB.txt 0.120332 0.149378 0.486169 0.021094 0.192472
lptC.txt 0.109948 0.115183 0.458639 0.001449 0.171044
lptD.txt 0.091837 0.126276 0.426970 0.030890 0.137056
lptE.txt 0.124352 0.113990 0.472021 0.011495 0.146160
lptF.txt 0.087432 0.076503 0.551670 0.013416 0.191886
lptG.txt 0.086111 0.063889 0.535556 0.023543 0.164548
lpxA.txt 0.095420 0.103053 0.500254 0.002839 0.171181
lpxB.txt 0.120419 0.125654 0.499186 0.000556 0.183456
lpxC.txt 0.108197 0.131148 0.494463 0.017983 0.192546
lpxD.txt 0.079179 0.087977 0.513848 0.005175 0.196223
lpxH.txt 0.112500 0.112500 0.500463 0.011681 0.240619
lpxK.txt 0.103659 0.091463 0.507080 0.016891 0.185061
lpxL.txt 0.143791 0.091503 0.477197 0.056514 0.207438
lpxM.txt 0.151703 0.117647 0.450017 0.039858 0.219379
lpxP.txt 0.137255 0.088235 0.470552 0.052570 0.186762
lpxT.txt 0.088608 0.054852 0.576137 0.037674 0.167901
lrhA.txt 0.089744 0.115385 0.498825 0.022124 0.208111
lrp.txt 0.158537 0.140244 0.453388 0.020909 0.148462
lspA.txt 0.067073 0.054878 0.574864 0.016203 0.244528
lsrA.txt 0.105675 0.107632 0.494368 0.002507 0.149334
lsrB.txt 0.105882 0.102941 0.483170 0.004172 0.151118
lsrC.txt 0.076023 0.038012 0.599253 0.037560 0.148271
lsrD.txt 0.042424 0.030303 0.622593 0.013840 0.186643
lsrF.txt 0.106529 0.116838 0.489194 0.005839 0.139564
lsrG.txt 0.125000 0.166667 0.441204 0.029398 0.246363
lsrK.txt 0.079245 0.107547 0.505262 0.023828 0.124017
lsrR.txt 0.088328 0.094637 0.514336 0.002859 0.194821
ltaE.txt 0.108108 0.126126 0.485786 0.012547 0.161190
luxS.txt 0.093567 0.146199 0.464068 0.043230 0.118419
lysA.txt 0.078571 0.116667 0.482831 0.026867 0.182379
lysC.txt 0.089087 0.126949 0.523286 0.033817 0.140733
lysP.txt 0.063395 0.053170 0.568394 0.012485 0.185359
lysR.txt 0.093248 0.096463 0.511683 0.005833 0.170321
lysS.txt 0.122772 0.166337 0.455952 0.037812 0.176226
lysU.txt 0.120792 0.162376 0.455644 0.036304 0.180758
lyxK.txt 0.080321 0.110442 0.486011 0.021563 0.152734
maa.txt 0.098361 0.109290 0.493746 0.004984 0.151131
macA.txt 0.126685 0.115903 0.479605 0.012104 0.174321
macB.txt 0.092593 0.101852 0.514283 0.006006 0.157069
maeA.txt 0.097345 0.120354 0.480039 0.020725 0.186039
maeB.txt 0.102767 0.126482 0.506031 0.020218 0.180180
mak.txt 0.099338 0.122517 0.477557 0.018938 0.171370
malE.txt 0.116162 0.128788 0.472082 0.010801 0.117447
malF.txt 0.075875 0.070039 0.532274 0.006114 0.184036
malG.txt 0.057432 0.047297 0.592868 0.013278 0.214047
malI.txt 0.096491 0.102339 0.502956 0.000431 0.168476
malK.txt 0.105121 0.115903 0.496706 0.004483 0.171072
malM.txt 0.078431 0.075163 0.497640 0.003946 0.156732
malP.txt 0.119197 0.121706 0.461355 0.004485 0.149332
malQ.txt 0.109510 0.121037 0.456356 0.006093 0.194265
malS.txt 0.087278 0.118343 0.447896 0.024505 0.111693
malT.txt 0.094340 0.116537 0.469688 0.012285 0.177149
malX.txt 0.060377 0.050943 0.577820 0.014931 0.149570
malY.txt 0.087179 0.117949 0.488775 0.025807 0.134785
malZ.txt 0.097682 0.119205 0.449706 0.013071 0.189129
manA.txt 0.084399 0.115090 0.485962 0.025262 0.145932
manX.txt 0.120743 0.133127 0.493533 0.009360 0.139158
manY.txt 0.030075 0.052632 0.611863 0.019148 0.216541
manZ.txt 0.088339 0.067138 0.546604 0.023437 0.183557
map.txt 0.117424 0.147727 0.481987 0.022862 0.127486
marA.txt 0.149606 0.118110 0.395188 0.042866 0.186279
marB.txt 0.027778 0.069444 0.507562 0.032064 0.172585
marC.txt 0.063348 0.058824 0.590950 0.005495 0.219590
marR.txt 0.131944 0.111111 0.505633 0.024581 0.152403
matP.txt 0.180000 0.140000 0.413407 0.048041 0.259335
mazE.txt 0.109756 0.182927 0.466802 0.067194 0.162630
mazF.txt 0.117117 0.099099 0.489690 0.019360 0.233171
mazG.txt 0.125475 0.201521 0.442755 0.072586 0.152678
mcbA.txt 0.093023 0.081395 0.492636 0.011255 0.137881
mcbR.txt 0.108597 0.117647 0.484263 0.001794 0.152857
mcrA.txt 0.126354 0.126354 0.451544 0.006195 0.182898
mcrB.txt 0.111111 0.126362 0.449286 0.013540 0.196216
mcrC.txt 0.126437 0.103448 0.458493 0.029532 0.163081
mdaB.txt 0.108808 0.129534 0.460449 0.013237 0.157375
mdfA.txt 0.060976 0.048780 0.589133 0.014251 0.181981
mdh.txt 0.092949 0.102564 0.521510 0.008336 0.185933
mdlA.txt 0.089831 0.103390 0.509435 0.007134 0.167436
mdlB.txt 0.077572 0.091062 0.527975 0.009837 0.168674
mdtA.txt 0.110843 0.103614 0.475207 0.009585 0.171401
mdtB.txt 0.069231 0.079808 0.541731 0.009440 0.157971
mdtC.txt 0.083902 0.080976 0.531447 0.004482 0.181182
mdtD.txt 0.059448 0.029724 0.588535 0.033227 0.226033
mdtE.txt 0.098701 0.103896 0.476999 0.004687 0.173146
mdtF.txt 0.066538 0.078110 0.535316 0.010249 0.161254
mdtG.txt 0.075980 0.031863 0.580419 0.044985 0.195928
mdtH.txt 0.089552 0.049751 0.573134 0.041818 0.142045
mdtI.txt 0.082569 0.036697 0.625382 0.048060 0.296254
mdtJ.txt 0.074380 0.057851 0.614509 0.018499 0.356115
mdtK.txt 0.072210 0.048140 0.584464 0.026498 0.167317
mdtL.txt 0.061381 0.043478 0.610088 0.021595 0.164483
mdtM.txt 0.065854 0.036585 0.602629 0.032566 0.181388
mdtN.txt 0.119534 0.119534 0.499676 0.001458 0.138265
mdtO.txt 0.070278 0.087848 0.537270 0.015069 0.150211
mdtP.txt 0.098361 0.100410 0.486475 0.003287 0.143835
mdtQ.txt 0.102210 0.093923 0.476212 0.011644 0.136568
melA.txt 0.093126 0.128603 0.479798 0.027178 0.164392
melB.txt 0.063425 0.054968 0.587620 0.011734 0.177029
melR.txt 0.096026 0.089404 0.458168 0.015891 0.190344
menA.txt 0.074675 0.055195 0.573773 0.022893 0.137552
menB.txt 0.115789 0.126316 0.462261 0.007133 0.166350
menC.txt 0.106250 0.143750 0.487014 0.036375 0.150625
menD.txt 0.086331 0.102518 0.485871 0.008292 0.180284
menE.txt 0.088692 0.104213 0.492560 0.009528 0.162232
menF.txt 0.111369 0.116009 0.462181 0.001138 0.165856
menH.txt 0.087302 0.107143 0.492416 0.011800 0.160974
menI.txt 0.117647 0.117647 0.492892 0.008012 0.213460
mepA.txt 0.102190 0.091241 0.470560 0.018202 0.183268
mepH.txt 0.202952 0.055351 0.425584 0.154134 0.165262
mepM.txt 0.136364 0.113636 0.449066 0.027140 0.167621
mepS.txt 0.143617 0.085106 0.448759 0.062033 0.180937
metA.txt 0.084142 0.135922 0.459942 0.043353 0.167360
metB.txt 0.093264 0.108808 0.497668 0.009037 0.218123
metC.txt 0.091139 0.108861 0.502644 0.010234 0.223958
metE.txt 0.111554 0.135458 0.471300 0.018055 0.158999
metF.txt 0.118243 0.131757 0.473874 0.008083 0.164295
metG.txt 0.107829 0.131462 0.466338 0.018271 0.161637
metH.txt 0.105949 0.148329 0.472372 0.038509 0.160458
metI.txt 0.064516 0.032258 0.610497 0.032253 0.185969
metJ.txt 0.142857 0.180952 0.416931 0.031416 0.160741
metK.txt 0.098958 0.138021 0.478964 0.033687 0.136179
metL.txt 0.095062 0.124691 0.488765 0.023955 0.170100
metN.txt 0.096210 0.113703 0.491999 0.010871 0.187402
metQ.txt 0.110701 0.132841 0.484707 0.020474 0.162785
metR.txt 0.100946 0.094637 0.479250 0.014221 0.169135
mfd.txt 0.118467 0.141115 0.467586 0.015626 0.147066
mglA.txt 0.118577 0.118577 0.482806 0.005558 0.149418
mglB.txt 0.117470 0.129518 0.469612 0.009150 0.108469
mglC.txt 0.050595 0.035714 0.611376 0.014663 0.211911
mgrB.txt 0.063830 0.042553 0.625059 0.019311 0.688240
mgsA.txt 0.078947 0.098684 0.504240 0.008832 0.150757
mgtA.txt 0.086860 0.106904 0.517694 0.014975 0.194440
mgtL.txt 0.294118 0.117647 0.369935 0.176532 0.631342
mhpA.txt 0.108303 0.106498 0.478400 0.007597 0.175691
mhpB.txt 0.079618 0.114650 0.502583 0.027691 0.138364
mhpC.txt 0.100694 0.111111 0.479861 0.003998 0.145271
mhpD.txt 0.089219 0.122677 0.496283 0.028467 0.185125
mhpE.txt 0.097923 0.130564 0.487405 0.022959 0.160142
mhpF.txt 0.088608 0.113924 0.510970 0.020889 0.228088
mhpR.txt 0.140794 0.129964 0.465343 0.015035 0.167157
mhpT.txt 0.052109 0.029777 0.607086 0.022032 0.216335
miaA.txt 0.107595 0.129747 0.482454 0.016177 0.147288
miaB.txt 0.120253 0.154008 0.457970 0.029488 0.176419
minC.txt 0.090909 0.099567 0.494324 0.001732 0.149373
minD.txt 0.137037 0.155556 0.486872 0.017774 0.157187
minE.txt 0.147727 0.181818 0.467298 0.031610 0.174246
mioC.txt 0.061224 0.176871 0.482313 0.109190 0.157071
mipA.txt 0.084677 0.104839 0.455376 0.015334 0.164848
mlaA.txt 0.075697 0.111554 0.467685 0.032101 0.141133
mlaB.txt 0.092784 0.134021 0.503551 0.039014 0.157036
mlaC.txt 0.123223 0.094787 0.453818 0.029556 0.130596
mlaD.txt 0.087432 0.120219 0.492471 0.031601 0.171924
mlaE.txt 0.073077 0.046154 0.594145 0.029589 0.169864
mlaF.txt 0.092937 0.104089 0.514829 0.005070 0.223596
mlc.txt 0.083744 0.110837 0.510619 0.017861 0.148022
mliC.txt 0.119266 0.100917 0.465138 0.019710 0.148168
mlrA.txt 0.115226 0.098765 0.461225 0.020948 0.184538
mltA.txt 0.104110 0.090411 0.454551 0.018886 0.160348
mltB.txt 0.091413 0.077562 0.463250 0.018417 0.219276
mltC.txt 0.119777 0.094708 0.460972 0.029657 0.195541
mltD.txt 0.134956 0.086283 0.454769 0.051779 0.178704
mltF.txt 0.104247 0.127413 0.462613 0.019432 0.162711
mmuM.txt 0.077419 0.116129 0.496667 0.030910 0.154415
mmuP.txt 0.053533 0.040685 0.590055 0.015799 0.218771
mnaT.txt 0.093023 0.122093 0.475904 0.018183 0.161200
mngA.txt 0.071429 0.079027 0.542942 0.003829 0.158216
mngB.txt 0.112885 0.139111 0.459559 0.021369 0.144741
mngR.txt 0.141667 0.150000 0.437454 0.003252 0.163013
mnmA.txt 0.105978 0.154891 0.468327 0.044199 0.190304
mnmC.txt 0.083832 0.112275 0.468879 0.022595 0.182370
mnmE.txt 0.101322 0.151982 0.489476 0.045315 0.185448
mnmG.txt 0.112878 0.120827 0.465819 0.003875 0.143154
mntH.txt 0.063107 0.041262 0.589186 0.027091 0.233739
mntP.txt 0.069149 0.069149 0.589716 0.006275 0.289831
mntR.txt 0.148387 0.161290 0.458136 0.003469 0.180299
mntS.txt 0.190476 0.095238 0.433862 0.099466 0.170617
moaA.txt 0.127660 0.121581 0.460621 0.013525 0.148580
moaB.txt 0.105882 0.129412 0.474967 0.016730 0.200562
moaC.txt 0.124224 0.130435 0.495928 0.002242 0.123551
moaD.txt 0.061728 0.148148 0.522497 0.080366 0.199936
moaE.txt 0.120000 0.160000 0.444815 0.033473 0.166013
mobA.txt 0.097938 0.123711 0.478751 0.016108 0.148389
mobB.txt 0.114286 0.154286 0.490286 0.031857 0.212242
mocA.txt 0.078125 0.104167 0.495775 0.017869 0.197240
modA.txt 0.112840 0.108949 0.497752 0.006696 0.125918
modB.txt 0.087336 0.056769 0.591800 0.031389 0.158642
modC.txt 0.110795 0.102273 0.494476 0.013851 0.181109
modE.txt 0.083969 0.110687 0.497668 0.022430 0.191246
modF.txt 0.091837 0.120408 0.475986 0.022373 0.178729
moeA.txt 0.082725 0.111922 0.503028 0.026637 0.222202
moeB.txt 0.080321 0.112450 0.518206 0.030276 0.193774
mog.txt 0.092308 0.133333 0.498519 0.037698 0.170329
mokB.txt 0.072727 0.090909 0.437374 0.005082 0.212211
mokC.txt 0.159420 0.101449 0.528341 0.063618 0.142230
molR_1.txt 0.109489 0.120438 0.465977 0.005989 0.151884
molR_2.txt 0.096124 0.102326 0.490991 0.000624 0.190067
molR_3.txt 0.111111 0.149206 0.463034 0.035999 0.200229
motA.txt 0.081356 0.101695 0.538456 0.016323 0.243807
motB.txt 0.133117 0.123377 0.450758 0.014481 0.187117
mpaA.txt 0.082645 0.115702 0.474931 0.024913 0.151866
mpl.txt 0.083151 0.120350 0.494359 0.027679 0.191715
mppA.txt 0.104283 0.098696 0.462363 0.009050 0.124322
mprA.txt 0.125000 0.153409 0.429167 0.019429 0.145050
mqo.txt 0.105839 0.109489 0.471634 0.000103 0.151228
mqsA.txt 0.152672 0.114504 0.464207 0.046418 0.220891
mqsR.txt 0.132653 0.112245 0.476077 0.027454 0.229791
mraY.txt 0.075000 0.044444 0.591574 0.035702 0.174765
mraZ.txt 0.105263 0.138158 0.472588 0.027077 0.182395
mrcA.txt 0.091765 0.097647 0.471634 0.003171 0.155262
mrcB.txt 0.118483 0.106635 0.453423 0.013229 0.216899
mrdA.txt 0.113744 0.105845 0.460734 0.013603 0.163731
mrdB.txt 0.070270 0.054054 0.600901 0.020600 0.188900
mreB.txt 0.097983 0.126801 0.506372 0.025523 0.158139
mreC.txt 0.095368 0.089918 0.483106 0.007295 0.121645
mreD.txt 0.067901 0.030864 0.617147 0.038518 0.259762
mrp.txt 0.078591 0.102981 0.499729 0.015480 0.151757
mrr.txt 0.125000 0.148026 0.460124 0.016737 0.175396
msbA.txt 0.104811 0.099656 0.512600 0.008809 0.177631
mscK.txt 0.105357 0.103571 0.496528 0.005133 0.156199
mscL.txt 0.110294 0.110294 0.555474 0.001809 0.116925
mscM.txt 0.099368 0.102981 0.501967 0.000020 0.161724
mscS.txt 0.094406 0.090909 0.554934 0.003537 0.128696
msrA.txt 0.056604 0.113208 0.462945 0.046932 0.165753
msrB.txt 0.094891 0.138686 0.418005 0.032790 0.152365
msrC.txt 0.081967 0.125683 0.518640 0.041525 0.207353
msyB.txt 0.040323 0.306452 0.407437 0.264133 0.199045
mtfA.txt 0.060377 0.143396 0.484235 0.074411 0.229579
mtgA.txt 0.115702 0.078512 0.500000 0.043174 0.199957
mtlA.txt 0.084772 0.095761 0.536578 0.006240 0.177169
mtlD.txt 0.099476 0.130890 0.495521 0.025142 0.173611
mtlR.txt 0.097436 0.148718 0.478291 0.048889 0.215227
mtn.txt 0.073276 0.116379 0.533956 0.036454 0.175446
mtr.txt 0.055556 0.033816 0.595894 0.024971 0.216249
mug.txt 0.119048 0.095238 0.466865 0.027761 0.120210
mukB.txt 0.130552 0.167564 0.433445 0.031912 0.150321
mukE.txt 0.124444 0.173333 0.445037 0.044625 0.211270
mukF.txt 0.109091 0.170455 0.458359 0.056401 0.168884
murA.txt 0.107399 0.124105 0.507796 0.011912 0.139002
murB.txt 0.087719 0.111111 0.477388 0.016153 0.173415
murC.txt 0.093686 0.126273 0.482145 0.024306 0.214647
murD.txt 0.084475 0.118721 0.500533 0.029179 0.149929
murE.txt 0.088889 0.127273 0.494366 0.029579 0.154065
murF.txt 0.073009 0.099558 0.518338 0.021978 0.180780
murG.txt 0.101408 0.076056 0.504413 0.030706 0.161320
murI.txt 0.091228 0.122807 0.520741 0.026979 0.163552
murJ.txt 0.076321 0.035225 0.597804 0.043304 0.159221
murP.txt 0.054852 0.046414 0.579841 0.011539 0.226972
murQ.txt 0.097315 0.110738 0.514877 0.010863 0.143398
murR.txt 0.119298 0.105263 0.488460 0.017118 0.169551
mutH.txt 0.117904 0.122271 0.476904 0.000217 0.211629
mutL.txt 0.105691 0.115447 0.471472 0.003390 0.156116
mutM.txt 0.130112 0.115242 0.469723 0.023162 0.210032
mutS.txt 0.110199 0.134818 0.473609 0.020523 0.169944
mutT.txt 0.116279 0.170543 0.447201 0.048545 0.162429
mutY.txt 0.094286 0.082857 0.483746 0.016325 0.229782
mzrA.txt 0.086614 0.070866 0.484077 0.027128 0.162225
nac.txt 0.078689 0.078689 0.524954 0.004469 0.202070
nadA.txt 0.095101 0.138329 0.484374 0.036328 0.162416
nadB.txt 0.098148 0.127778 0.474218 0.018488 0.160979
nadC.txt 0.111111 0.154882 0.474037 0.038200 0.182110
nadD.txt 0.084507 0.122066 0.449191 0.028756 0.185273
nadE.txt 0.120000 0.138182 0.458909 0.015848 0.198304
nadK.txt 0.092466 0.106164 0.492047 0.004413 0.209131
nadR.txt 0.112195 0.141463 0.459864 0.023653 0.179374
nagA.txt 0.089005 0.109948 0.508871 0.015881 0.193083
nagB.txt 0.101504 0.112782 0.479490 0.001763 0.209753
nagC.txt 0.103448 0.105911 0.499316 0.005277 0.174476
nagE.txt 0.066358 0.077160 0.564918 0.007676 0.182772
